0 34
1 302
2 1323
3 3318
4 7141
5 12880
6 20170
7 27749
8 35312
9 40972
10 44367
11 45200
12 43413
13 39882
14 35577
15 30207
16 24379
17 20126
18 16222
19 12962
20 9536
21 7731
22 6001
23 4387
24 3277
25 2477
26 1669
27 1081
28 921
29 593
30 427
31 173
32 70
33 61
34 33
35 9
36 13
37 6
