10000       160
20000       162
30000       166
40000       169
50000       167
60000       162
70000       164
80000       166
90000       169
100000      167
110000      170
120000      170
130000      169
140000      167
150000      168
160000      171
170000      164
180000      168
190000      170
200000      169
210000      165
220000      167
230000      165
240000      165
250000      168
260000      173
270000      169
280000      167
290000      162
300000      169
310000      172
320000      170
330000      169
340000      166
350000      163
360000      164
370000      165
380000      167
390000      173
400000      170
410000      170
420000      167
430000      170
440000      170
450000      163
460000      164
470000      164
480000      172
490000      175
500000      172
510000      164
520000      167
530000      168
540000      164
550000      167
560000      161
570000      171
580000      167
590000      172
600000      173
610000      165
620000      166
630000      170
640000      165
650000      170
660000      164
670000      167
680000      169
690000      171
700000      173
710000      164
720000      163
730000      166
740000      166
750000      168
760000      170
770000      170
780000      168
790000      170
800000      170
810000      174
820000      168
830000      168
840000      167
850000      167
860000      169
870000      167
880000      166
890000      166
900000      167
910000      166
920000      161
930000      168
940000      168
950000      172
960000      165
970000      166
980000      163
990000      167
1000000     176
