100000      0.51776337201577527       0.38679666728549317      
200000      0.50693732134844194       0.371189667618115        
300000      0.50704169951248368       0.3525767610556923       
400000      0.51045075441817178       0.28549919675458679      
500000      0.511002405127018         0.27420096166916852      
600000      0.50996972081161296       0.29652836667087606      
700000      0.51066317282732721       0.28468617661676149      
800000      0.509351459983442         0.31146143312793145      
900000      0.50870637891062742       0.32794825247611603      
1000000     0.50740741663682121       0.34484056189391671      
