100000      0.55794867937116499       0.0070501572062083165    
200000      0.60505764356369696       0.0068622492663415156    
300000      0.61422339527773306       0.006836006505135394     
400000      0.62582692848490717       0.0067781599688430498    
500000      0.63422391302549574       0.0067690312485690282    
600000      0.64142585896743809       0.0067655325106433248    
700000      0.64309372222217198       0.0067476519352767782    
800000      0.64300656870393191       0.0067465617849145438    
900000      0.64838359737632045       0.0067392899839897134    
1000000     0.64870642372905518       0.0067216941237013099    
