100000      0.60656041663867599       0.47446360386469438      
200000      0.74616344111020272       0.46019792409234528      
300000      0.76620102640331966       0.46452286505146201      
400000      0.77467125465062303       0.46570300676578053      
500000      0.78555247954949214       0.46126585287504462      
600000      0.83537001300870894       0.45751889448505029      
700000      0.74310739463527853       0.47404103627238497      
800000      0.80316367665599331       0.47311639707553932      
900000      0.80657214396229915       0.47669424379127934      
1000000     0.80020837465705863       0.47681758896330234      
