100000      0.50337700561583065       0.49585056875127309      
200000      0.49574059951811972       0.52344504163358629      
300000      0.49123901930570013       0.56279483413550835      
400000      0.4904466040399601        0.56987769626890261      
500000      0.48918044647014952       0.57131250008803824      
600000      0.48757595641614021       0.56855219799558931      
700000      0.48187207679062877       0.60325193318868653      
800000      0.48013388427814713       0.60998081363148737      
900000      0.48810527479926485       0.56124435612652601      
1000000     0.48036377277234221       0.59469016024420562      
