100000      250.831128452032          27.584195908923878       
200000      13.43852878363985         13.171598948553264       
300000      5.0786668279297773        10.031239945199189       
400000      13.475965117975555        9.8564210517779678       
500000      4.2354990719156822        10.713538324128017       
600000      7.7522722926216145        11.325920138488016       
700000      10.69281272499526         11.682071662136481       
800000      14.321110414163778        11.483998312706319       
900000      11.683205455173063        12.045233825399633       
1000000     8.4452872372926056        12.173159763562152       
