0 93
1 760
2 2884
3 7418
4 14065
5 22902
6 32888
7 40880
8 46800
9 49430
10 48797
11 45937
12 41501
13 35184
14 29010
15 22870
16 17078
17 13024
18 9201
19 6389
20 4347
21 2835
22 1964
23 1335
24 882
25 613
26 401
27 239
28 137
29 91
30 37
31 6
32 3
