10000       4126.8359596596538       
20000       3080.2002724739841       
30000       3555.3119986604552       
40000       6137.4768923404263       
50000       4170.1325541786355       
60000       3380.7828782395368       
70000       9771.1919837239202       
80000       4033.5166245807081       
90000       823.87106988621076       
100000      4398.6616194480903       
110000      2457.6723189090785       
120000      3100.3463107193174       
130000      4664.0577512315349       
140000      8291.34288041115         
150000      8127.5761665704131       
160000      6726.0309127537012       
170000      365.156817235061         
180000      6872.1630233254691       
190000      4302.6426554005157       
200000      7997.8731396836401       
210000      5171.5243867120098       
220000      2868.3490949161305       
230000      3056.9544008574612       
240000      2261.7423924513419       
250000      5797.5035440436768       
260000      2563.5518014917357       
270000      6111.9050578774859       
280000      5171.6447982500458       
290000      4542.0797665901428       
300000      3262.4716424555868       
310000      4975.1287067574503       
320000      5791.8210197817007       
330000      8332.0198414030583       
340000      7269.6755633991352       
350000      8491.6661733167657       
360000      6111.2897004659699       
370000      8217.4539187799419       
380000      7058.6471833363803       
390000      7992.9185778095052       
400000      8176.5918683971004       
410000      3835.0199779070717       
420000      1091.128777628941        
430000      3453.3548896398243       
440000      2418.8664820651193       
450000      4272.7373120315924       
460000      2194.5100265029546       
470000      4628.3409964833809       
480000      5160.6624141666625       
490000      2867.1022927230892       
500000      958.63588399869616       
510000      1975.4814889544768       
520000      4802.7218603019301       
530000      2671.8411442842089       
540000      7474.9136127092852       
550000      6242.6558999717199       
560000      1488.1689141075083       
570000      4887.2731024754403       
580000      2969.688556104918        
590000      5896.8009784200603       
600000      4999.8300108135445       
610000      4327.9475397035276       
620000      3317.0167903664396       
630000      4516.4843500052712       
640000      4501.5913259393592       
650000      3476.7621196933969       
660000      2641.2875861603575       
670000      4832.2588496958833       
680000      1605.7806236606048       
690000      2574.2966669365683       
700000      3784.5699343594379       
710000      6443.8858779440325       
720000      5809.8287029453531       
730000      4595.3548496905132       
740000      3979.0504785306307       
750000      10061.741558918728       
760000      5844.4257865071304       
770000      3382.614962500475        
780000      3617.6918265884469       
790000      11223.417117968313       
800000      3562.5256410468055       
810000      1783.2790796694549       
820000      6375.4829204921652       
830000      5869.4630607425561       
840000      5724.2334264845149       
850000      6686.3957792960518       
860000      5448.1852844945615       
870000      1717.751589780328        
880000      3212.3579945373826       
890000      4239.6438678646364       
900000      5861.4787376171698       
910000      3600.0721310222698       
920000      4499.6891731361757       
930000      4573.7121637789614       
940000      1969.6607210897994       
950000      5743.1484124644567       
960000      6027.9870978864164       
970000      4616.3697940897582       
980000      6850.7583163570062       
990000      6745.1826158717977       
1000000     5830.2337662162699       
