100000      0.14526345857398221       0.090290317873932338     
200000      0.21714865218498788       0.054713800910571146     
300000      0.29643129064008067       0.02907488835563353      
400000      0.33206615761662661       0.022961859726698355     
500000      0.35363110652641483       0.022579803798629595     
600000      0.38245428828223538       0.020384284538972119     
700000      0.41477688146614983       0.019900132124944757     
800000      0.44798441136589773       0.019336277623548958     
900000      0.45954597220271548       0.02088778657608267      
1000000     0.46717151955884034       0.022886921229903805     
