3 4
4 19
5 25
6 60
7 182
8 355
9 707
10 1425
11 2491
12 3855
13 5817
14 8262
15 10764
16 14154
17 17936
18 21258
19 24330
20 27488
21 29097
22 29851
23 30134
24 29848
25 29125
26 28104
27 26202
28 23775
29 21477
30 18783
31 16226
32 13956
33 11963
34 10014
35 8351
36 6834
37 5734
38 4782
39 3881
40 3001
41 2258
42 1737
43 1369
44 1081
45 831
46 652
47 462
48 335
49 265
50 225
51 167
52 119
53 76
54 52
55 49
56 22
57 17
58 6
59 6
60 2
