100000      0.11388134113744935       0.040222953596521935     
200000      0.1613770534365439        0.018434819155884664     
300000      0.18294479611898029       0.015419520187398769     
400000      0.19822883154020746       0.012264098241525462     
500000      0.20516569581760963       0.01236260747782594      
600000      0.21507956981361553       0.011583601338849855     
700000      0.2147029692703418        0.014404521603842113     
800000      0.21648330769065946       0.013160226085760753     
900000      0.22166134872047139       0.013532683318609176     
1000000     0.2194602093967451        0.014882682862645264     
