100000      0.55113033241166942       0.3001384139136859       
200000      0.78898179726179085       0.10924687329276338      
300000      0.92400704129217226       0.075911885040362032     
400000      1.0523751153654339        0.061258036419920024     
500000      1.1365097530479227        0.060299141196204213     
600000      1.1984783997580635        0.04923689980105337      
700000      1.2373813452566671        0.05125398747520292      
800000      1.273445967912713         0.053485375773138347     
900000      1.2884423126171354        0.049784876589700655     
1000000     1.3029420114343353        0.052491961031667062     
