100000      1543.8855377119858        43.099997849102436       
200000      25.04516165773228         24.630209982389278       
300000      26.084381917860316        24.220743007212349       
400000      24.497670856793725        24.325548046666974       
500000      21.129702015563222        24.201372601602614       
600000      21.990225846524901        24.003258882306511       
700000      16.03666303997321         24.032783379854543       
800000      17.233756583108715        24.060833776668435       
900000      22.545413629758627        22.810208304235651       
1000000     24.930182687485644        24.040075293345588       
