100000      0.53939956943842049       0.50397505001196241      
200000      0.57235036886320523       0.40337162050896941      
300000      0.57603680627424758       0.35223897471233978      
400000      0.56887799013574913       0.28773163362502785      
500000      0.54789177131602163       0.2772573996878861       
600000      0.54084160510864621       0.23535238210953224      
700000      0.53338429949629929       0.24244506711377503      
800000      0.52728038011187706       0.25202629130456927      
900000      0.52626426845337426       0.23930613933804232      
1000000     0.5263788333281727        0.25027857619025923      
