100000      157160.92603495528       
200000      94799.93815347011        
300000      255777.99434101558       
400000      52767.315178702011       
500000      257825.80747601675       
600000      55633.834889826576       
700000      91614.57134065748        
800000      193353.20384857384       
900000      135258.31857992455       
1000000     118351.85495569739       
